Change in OI,Close,Date,Expiry,High,LTP,Low,No. of contracts,Open,Open Int,Settle Price,Strike Price,Underlying Value,ttm
17100.0,4.5,2019-12-09,2019-12-19,10.95,4.05,3.2,975.0,5.0,31275.0,4.5,12400.0,11937.5,10.0
-117375.0,18.75,2019-12-09,2019-12-12,31.0,18.45,16.65,170521.0,23.1,1254525.0,18.75,12050.0,11937.5,3.0
-201300.0,10.8,2019-12-09,2019-12-12,18.4,10.05,9.85,235851.0,11.8,2334300.0,10.8,12100.0,11937.5,3.0
223050.0,5.6,2019-12-09,2019-12-12,10.25,5.35,5.25,99366.0,8.4,1058100.0,5.6,12150.0,11937.5,3.0
-225.0,438.55,2019-12-09,2019-12-12,478.95,442.55,405.0,64.0,426.0,204900.0,438.55,11500.0,11937.5,3.0
25875.0,346.25,2019-12-09,2019-12-12,385.4,342.25,300.25,886.0,315.0,86325.0,346.25,11600.0,11937.5,3.0
675.0,290.1,2019-12-09,2019-12-12,328.6,290.1,258.45,15.0,265.45,675.0,290.1,11650.0,11937.5,3.0
-25725.0,245.65,2019-12-09,2019-12-12,286.35,246.0,206.55,2377.0,227.0,87825.0,245.65,11700.0,11937.5,3.0
-5850.0,198.1,2019-12-09,2019-12-12,238.6,195.8,162.65,327.0,172.5,6300.0,198.1,11750.0,11937.5,3.0
-3300.0,151.75,2019-12-09,2019-12-12,192.0,151.9,123.0,21395.0,146.75,102600.0,151.75,11800.0,11937.5,3.0
56775.0,16.1,2019-12-09,2019-12-19,23.05,15.3,14.1,6021.0,22.0,154200.0,16.1,12200.0,11937.5,10.0
-75.0,357.35,2019-12-09,2019-12-26,357.35,357.35,326.25,3.0,326.25,5625.0,343.05,11650.0,11937.5,17.0
300.0,309.2,2019-12-09,2019-12-26,343.0,311.25,272.35,1103.0,272.35,295275.0,309.2,11700.0,11937.5,17.0
-19500.0,484.45,2019-12-09,2019-12-26,525.5,486.75,449.0,1451.0,466.6,386625.0,484.45,11500.0,11937.5,17.0
27375.0,23.45,2019-12-09,2019-12-19,34.0,22.9,21.5,2193.0,26.75,47850.0,23.45,12150.0,11937.5,10.0
225.0,394.0,2019-12-09,2019-12-26,430.0,394.7,355.8,355.0,376.1,236550.0,394.0,11600.0,11937.5,17.0
0.0,444.15,2019-12-09,2019-12-26,444.15,444.15,444.15,1.0,444.15,900.0,430.45,11550.0,11937.5,17.0
61350.0,167.65,2019-12-09,2019-12-26,198.0,165.5,148.3,19674.0,161.15,498600.0,167.65,11900.0,11937.5,17.0
16275.0,9.9,2019-12-09,2019-12-19,14.35,10.15,9.1,790.0,11.1,22575.0,9.9,12250.0,11937.5,10.0
25725.0,123.65,2019-12-09,2019-12-19,152.1,123.6,107.05,3176.0,133.2,45150.0,123.65,11900.0,11937.5,10.0
15750.0,95.05,2019-12-09,2019-12-19,119.8,93.6,82.65,2112.0,102.9,31800.0,95.05,11950.0,11937.5,10.0
95175.0,71.3,2019-12-09,2019-12-19,93.55,70.0,62.25,9368.0,80.0,203850.0,71.3,12000.0,11937.5,10.0
300.0,51.8,2019-12-09,2019-12-19,69.8,51.0,45.2,2346.0,51.55,27975.0,51.8,12050.0,11937.5,10.0
20550.0,35.8,2019-12-09,2019-12-19,49.9,35.1,31.85,6982.0,37.75,167025.0,35.8,12100.0,11937.5,10.0
300.0,274.65,2019-12-09,2019-12-19,302.0,269.15,269.15,20.0,282.75,750.0,274.65,11700.0,11937.5,10.0
675.0,231.5,2019-12-09,2019-12-19,257.8,231.5,221.2,15.0,225.55,675.0,231.95,11750.0,11937.5,10.0
25200.0,6.75,2019-12-09,2019-12-19,10.45,6.2,5.75,3204.0,10.05,93900.0,6.75,12300.0,11937.5,10.0
1125.0,158.45,2019-12-09,2019-12-19,183.8,161.4,132.65,241.0,138.8,1725.0,158.45,11850.0,11937.5,10.0
300.0,453.2,2019-12-09,2019-12-19,453.2,453.2,440.0,4.0,440.0,300.0,457.6,11500.0,11937.5,10.0
147000.0,112.6,2019-12-09,2019-12-26,137.1,111.0,99.1,58487.0,112.0,2338425.0,112.6,12000.0,11937.5,17.0
70200.0,89.85,2019-12-09,2019-12-26,111.2,89.9,78.5,5723.0,93.45,177750.0,89.85,12050.0,11937.5,17.0
-150.0,274.5,2019-12-09,2019-12-26,288.8,274.5,252.95,15.0,254.1,13200.0,263.4,11750.0,11937.5,17.0
-15600.0,234.65,2019-12-09,2019-12-26,268.5,232.1,200.0,3545.0,200.0,297150.0,234.65,11800.0,11937.5,17.0
3075.0,193.0,2019-12-09,2019-12-19,222.2,192.45,172.65,216.0,191.0,5925.0,193.0,11800.0,11937.5,10.0
-900.0,200.25,2019-12-09,2019-12-26,228.6,197.35,177.75,294.0,185.0,10350.0,200.25,11850.0,11937.5,17.0
291975.0,24.65,2019-12-10,2019-12-26,40.0,25.45,23.55,42685.0,40.0,2052375.0,24.65,12200.0,11856.8,16.0
750.0,161.75,2019-12-10,2020-01-02,185.0,164.15,160.0,13.0,185.0,750.0,161.75,11900.0,11856.8,23.0
31650.0,99.9,2019-12-10,2019-12-26,140.0,102.0,95.05,4022.0,136.0,88425.0,99.9,11950.0,11856.8,16.0
975.0,113.9,2019-12-10,2020-01-02,136.0,114.0,112.5,18.0,136.0,1125.0,113.9,12000.0,11856.8,23.0
-18825.0,17.85,2019-12-10,2019-12-26,26.6,18.55,16.85,2664.0,25.75,96150.0,17.85,12250.0,11856.8,16.0
75.0,79.1,2019-12-10,2020-01-02,96.3,79.1,79.1,3.0,96.3,300.0,68.7,12100.0,11856.8,23.0
673650.0,108.65,2019-12-10,2020-01-30,133.5,112.15,105.55,12077.0,126.7,838050.0,108.65,12200.0,11856.8,51.0
16575.0,147.3,2019-12-10,2020-01-30,174.5,150.0,143.5,734.0,169.0,63825.0,147.3,12100.0,11856.8,51.0
18600.0,78.35,2019-12-10,2020-01-30,95.5,79.0,75.4,1619.0,95.15,145800.0,78.35,12300.0,11856.8,51.0
20850.0,33.6,2019-12-10,2019-12-26,52.5,34.25,31.75,5007.0,52.3,128700.0,33.6,12150.0,11856.8,16.0
75.0,103.0,2019-12-10,2020-01-30,103.0,103.0,103.0,1.0,103.0,225.0,135.85,12150.0,11856.8,51.0
19575.0,45.2,2019-12-10,2019-12-26,70.0,46.5,42.75,37672.0,44.85,1598475.0,45.2,12100.0,11856.8,16.0
-19800.0,12.5,2019-12-10,2019-12-26,19.95,12.95,12.05,27494.0,19.2,1383900.0,12.5,12300.0,11856.8,16.0
9900.0,243.1,2019-12-10,2020-01-30,282.0,245.0,238.15,468.0,277.0,42975.0,243.1,11900.0,11856.8,51.0
17850.0,305.6,2019-12-10,2020-01-30,348.65,308.1,298.3,356.0,346.0,37800.0,305.6,11800.0,11856.8,51.0
3525.0,870.35,2019-12-10,2020-12-31,900.75,870.1,866.1,92.0,895.0,39075.0,870.35,12000.0,11856.8,387.0
75.0,1164.9,2019-12-10,2020-12-31,1164.9,1164.9,1164.9,1.0,1164.9,5925.0,1233.45,11500.0,11856.8,387.0
83850.0,189.3,2019-12-10,2020-01-30,226.55,191.85,185.05,2635.0,219.0,389250.0,189.3,12000.0,11856.8,51.0
7875.0,345.6,2019-12-10,2020-03-26,380.0,348.05,340.65,257.0,371.0,64050.0,345.6,12000.0,11856.8,107.0
9525.0,440.4,2019-12-10,2020-01-30,493.0,438.0,435.0,137.0,493.0,19275.0,440.4,11600.0,11856.8,51.0
-3975.0,374.0,2019-12-10,2020-01-30,415.7,374.0,366.3,108.0,398.8,18225.0,374.0,11700.0,11856.8,51.0
975.0,605.0,2019-12-10,2020-01-30,652.6,605.0,605.0,18.0,641.25,3000.0,605.0,11400.0,11856.8,51.0
12525.0,525.6,2019-12-10,2020-01-30,572.75,529.85,514.05,243.0,559.55,48150.0,525.6,11500.0,11856.8,51.0
2475.0,153.85,2019-12-10,2020-02-27,174.05,153.8,150.15,49.0,167.0,3000.0,153.85,12300.0,11856.8,79.0
1050.0,237.0,2019-12-10,2020-02-27,264.8,237.0,237.0,19.0,263.65,1575.0,228.35,12100.0,11856.8,79.0
375.0,195.0,2019-12-10,2020-02-27,202.45,195.0,195.0,5.0,202.0,450.0,188.3,12200.0,11856.8,79.0
-150.0,290.15,2019-12-10,2020-02-27,322.0,289.0,287.55,243.0,311.0,70725.0,290.15,12000.0,11856.8,79.0
0.0,657.65,2019-12-10,2020-03-26,703.1,652.6,652.6,66.0,684.2,33825.0,657.65,11500.0,11856.8,107.0
-149550.0,1.1,2019-12-10,2019-12-12,1.35,1.3,0.85,58378.0,1.15,879750.0,1.1,12300.0,11856.8,2.0
524475.0,56.65,2019-12-10,2019-12-12,114.75,59.7,51.1,77113.0,110.45,619575.0,56.65,11850.0,11856.8,2.0
1057350.0,33.85,2019-12-10,2019-12-12,82.3,35.7,30.55,323534.0,74.95,1940475.0,33.85,11900.0,11856.8,2.0
601050.0,18.95,2019-12-10,2019-12-12,52.0,19.5,17.25,263689.0,52.0,1518675.0,18.95,11950.0,11856.8,2.0
254400.0,5.35,2019-12-10,2019-12-12,18.1,5.05,5.0,159908.0,17.8,1508925.0,5.35,12050.0,11856.8,2.0
397200.0,10.3,2019-12-10,2019-12-12,31.05,10.05,9.55,364909.0,20.1,2968875.0,10.3,12000.0,11856.8,2.0
184650.0,3.1,2019-12-10,2019-12-12,10.3,3.05,2.9,206553.0,8.7,2518950.0,3.1,12100.0,11856.8,2.0
-99525.0,2.0,2019-12-10,2019-12-12,5.35,1.9,1.8,91769.0,5.35,958575.0,2.0,12150.0,11856.8,2.0
-147750.0,1.5,2019-12-10,2019-12-12,3.0,1.75,1.35,118878.0,3.0,1462350.0,1.5,12200.0,11856.8,2.0
-24450.0,370.45,2019-12-10,2019-12-12,433.4,377.55,361.45,578.0,420.0,180450.0,370.45,11500.0,11856.8,2.0
75.0,369.45,2019-12-10,2019-12-12,369.45,369.45,369.45,1.0,369.45,75.0,310.4,11550.0,11856.8,2.0
-9750.0,272.3,2019-12-10,2019-12-12,341.0,276.4,260.5,491.0,340.0,76575.0,272.3,11600.0,11856.8,2.0
375.0,218.5,2019-12-10,2019-12-12,279.55,218.5,218.5,17.0,273.75,1050.0,211.4,11650.0,11856.8,2.0
25800.0,177.1,2019-12-10,2019-12-12,248.6,181.9,166.2,4537.0,243.2,113625.0,177.1,11700.0,11856.8,2.0
11025.0,131.65,2019-12-10,2019-12-12,195.0,135.0,121.15,1206.0,195.0,17325.0,131.65,11750.0,11856.8,2.0
346500.0,89.95,2019-12-10,2019-12-12,156.75,94.2,82.4,57406.0,155.0,449100.0,89.95,11800.0,11856.8,2.0
0.0,484.0,2019-12-10,2019-12-12,527.15,484.0,484.0,4.0,527.15,450.0,460.3,11400.0,11856.8,2.0
178200.0,19.35,2019-12-10,2019-12-19,49.95,19.0,18.25,14717.0,49.95,345225.0,19.35,12100.0,11856.8,9.0
21150.0,11.95,2019-12-10,2019-12-19,22.8,11.35,11.0,3798.0,21.5,69000.0,11.95,12150.0,11856.8,9.0
-326175.0,1.2,2019-12-10,2019-12-12,1.55,1.25,1.0,27018.0,1.45,268050.0,1.2,12250.0,11856.8,2.0
-3825.0,5.9,2019-12-10,2019-12-19,9.3,5.9,4.95,880.0,9.3,18750.0,5.9,12250.0,11856.8,9.0
-825.0,509.5,2019-12-10,2019-12-26,575.45,507.0,501.0,56.0,560.0,49425.0,509.5,11400.0,11856.8,16.0
150.0,480.75,2019-12-10,2019-12-26,500.0,480.75,480.75,2.0,500.0,375.0,444.7,11450.0,11856.8,16.0
15525.0,423.9,2019-12-10,2019-12-26,488.0,427.9,412.05,1313.0,467.15,402150.0,423.9,11500.0,11856.8,16.0
24750.0,8.55,2019-12-10,2019-12-19,15.65,8.05,7.85,7964.0,14.1,178950.0,8.55,12200.0,11856.8,9.0
12150.0,252.65,2019-12-10,2019-12-26,308.3,258.2,246.55,1626.0,306.45,307425.0,252.65,11700.0,11856.8,16.0
-150.0,298.0,2019-12-10,2019-12-26,333.8,298.0,295.0,6.0,333.8,5475.0,273.4,11650.0,11856.8,16.0
225.0,381.0,2019-12-10,2019-12-26,398.25,381.0,381.0,3.0,398.25,1125.0,355.35,11550.0,11856.8,16.0
600.0,335.6,2019-12-10,2019-12-26,391.4,334.55,325.0,361.0,388.7,237150.0,335.6,11600.0,11856.8,16.0
111525.0,82.95,2019-12-10,2019-12-19,124.0,83.7,77.9,10730.0,119.3,156675.0,82.95,11900.0,11856.8,9.0
56775.0,60.85,2019-12-10,2019-12-19,97.8,62.05,56.7,6214.0,89.4,88575.0,60.85,11950.0,11856.8,9.0
185925.0,42.5,2019-12-10,2019-12-19,71.55,43.3,39.6,17774.0,70.05,389775.0,42.5,12000.0,11856.8,9.0
32025.0,28.95,2019-12-10,2019-12-19,50.9,29.25,27.05,5256.0,47.25,60000.0,28.95,12050.0,11856.8,9.0
2175.0,212.05,2019-12-10,2019-12-19,256.0,220.05,204.4,88.0,256.0,2925.0,212.05,11700.0,11856.8,9.0
1950.0,173.15,2019-12-10,2019-12-19,222.25,176.5,169.0,63.0,222.15,2625.0,173.15,11750.0,11856.8,9.0
12450.0,140.55,2019-12-10,2019-12-19,190.55,142.2,132.0,1151.0,185.75,18375.0,140.55,11800.0,11856.8,9.0
23100.0,109.7,2019-12-10,2019-12-19,150.0,110.0,103.0,1175.0,147.05,24825.0,109.7,11850.0,11856.8,9.0
75.0,479.2,2019-12-10,2019-12-19,479.2,479.2,479.2,1.0,479.2,75.0,479.2,11400.0,11856.8,9.0
-16575.0,4.4,2019-12-10,2019-12-19,14.75,4.15,3.75,2667.0,7.0,77325.0,4.4,12300.0,11856.8,9.0
225.0,328.0,2019-12-10,2019-12-19,339.25,328.0,328.0,3.0,338.0,225.0,285.5,11600.0,11856.8,9.0
365025.0,78.2,2019-12-10,2019-12-26,114.2,80.5,74.6,71066.0,109.9,2703450.0,78.2,12000.0,11856.8,16.0
-61500.0,59.75,2019-12-10,2019-12-26,90.05,61.0,57.0,6104.0,90.05,116250.0,59.75,12050.0,11856.8,16.0
1050.0,218.75,2019-12-10,2019-12-26,259.7,223.2,212.6,54.0,256.2,14250.0,218.75,11750.0,11856.8,16.0
127425.0,184.1,2019-12-10,2019-12-26,236.7,187.55,176.0,7045.0,211.1,424575.0,184.1,11800.0,11856.8,16.0
22575.0,152.1,2019-12-10,2019-12-26,197.45,155.55,146.05,1125.0,185.0,32925.0,152.1,11850.0,11856.8,16.0
299700.0,123.55,2019-12-10,2019-12-26,169.4,124.7,118.1,27009.0,167.0,798300.0,123.55,11900.0,11856.8,16.0
75.0,424.4,2019-12-10,2019-12-19,428.2,424.4,417.75,3.0,428.2,375.0,377.3,11500.0,11856.8,9.0
-150.0,177.5,2019-12-11,2020-01-02,180.0,175.0,169.0,6.0,169.0,600.0,177.5,11900.0,11910.15,22.0
150.0,63.25,2019-12-11,2020-01-02,78.75,63.25,63.25,8.0,73.0,450.0,80.35,12100.0,11910.15,22.0
150.0,182.85,2019-12-11,2020-01-30,182.85,182.85,182.85,2.0,182.85,150.0,182.85,12050.0,11910.15,50.0
150.0,120.4,2019-12-11,2020-01-02,123.0,123.0,100.1,10.0,114.35,1275.0,120.4,12000.0,11910.15,22.0
-4575.0,117.65,2019-12-11,2020-01-30,123.0,120.0,100.0,1961.0,109.4,833475.0,117.65,12200.0,11910.15,50.0
7725.0,84.15,2019-12-11,2020-01-30,88.2,83.7,71.5,1738.0,78.4,153525.0,84.15,12300.0,11910.15,50.0
6075.0,159.45,2019-12-11,2020-01-30,164.8,161.95,135.25,761.0,148.45,69900.0,159.45,12100.0,11910.15,50.0
225.0,122.05,2019-12-11,2020-01-30,125.0,122.05,122.05,4.0,125.0,450.0,150.45,12150.0,11910.15,50.0
43050.0,205.9,2019-12-11,2020-01-30,212.95,208.0,177.05,2465.0,191.9,432300.0,205.9,12000.0,11910.15,50.0
225.0,670.5,2019-12-11,2020-03-26,688.0,670.5,650.0,13.0,674.0,34050.0,670.5,11500.0,11910.15,106.0
6450.0,362.95,2019-12-11,2020-03-26,366.85,362.0,332.0,189.0,349.45,70500.0,362.95,12000.0,11910.15,106.0
2250.0,900.5,2019-12-11,2020-12-31,914.85,914.85,865.0,53.0,900.0,41325.0,900.5,12000.0,11910.15,386.0
75.0,1145.0,2019-12-11,2020-12-31,1145.0,1145.0,1125.65,2.0,1125.65,6000.0,1145.0,11500.0,11910.15,386.0
4050.0,305.3,2019-12-11,2020-02-27,311.15,310.3,273.0,182.0,288.0,74775.0,305.3,12000.0,11910.15,78.0
750.0,350.1,2019-12-11,2020-02-27,353.6,353.6,291.9,15.0,345.0,750.0,350.1,11900.0,11910.15,78.0
19425.0,326.95,2019-12-11,2020-01-30,339.1,326.7,287.35,825.0,310.0,57225.0,326.95,11800.0,11910.15,50.0
12000.0,472.9,2019-12-11,2020-01-30,479.4,478.25,425.0,176.0,442.0,31275.0,472.9,11600.0,11910.15,50.0
24375.0,400.55,2019-12-11,2020-01-30,405.65,399.5,352.9,356.0,367.6,42600.0,400.55,11700.0,11910.15,50.0
7575.0,552.4,2019-12-11,2020-01-30,562.2,562.2,498.2,141.0,524.3,55725.0,552.4,11500.0,11910.15,50.0
4350.0,161.15,2019-12-11,2020-02-27,167.0,165.0,145.0,128.0,152.0,7350.0,161.15,12300.0,11910.15,78.0
300.0,259.0,2019-12-11,2020-02-27,263.2,263.2,224.0,12.0,232.9,1875.0,259.0,12100.0,11910.15,78.0
875025.0,201.5,2019-12-11,2020-02-27,209.3,207.0,183.0,11716.0,196.0,875475.0,201.5,12200.0,11910.15,78.0
4875.0,261.55,2019-12-11,2020-01-30,270.0,265.8,229.6,457.0,247.0,47850.0,261.55,11900.0,11910.15,50.0
-118575.0,0.6,2019-12-11,2019-12-12,1.0,0.65,0.2,6821.0,0.6,149475.0,0.6,12250.0,11910.15,1.0
-226650.0,0.6,2019-12-11,2019-12-12,0.9,0.35,0.35,23650.0,0.9,653100.0,0.6,12300.0,11910.15,1.0
-5550.0,0.55,2019-12-11,2019-12-12,0.8,0.2,0.1,935.0,0.45,51000.0,0.55,12350.0,11910.15,1.0
5550.0,3.55,2019-12-11,2019-12-19,4.0,3.9,1.4,163.0,3.9,8250.0,3.55,12350.0,11910.15,8.0
-146325.0,35.35,2019-12-11,2019-12-12,45.15,37.95,13.15,602493.0,38.2,1794150.0,35.35,11900.0,11910.15,1.0
79200.0,15.7,2019-12-11,2019-12-12,24.0,17.8,5.35,366561.0,18.85,1597875.0,15.7,11950.0,11910.15,1.0
-343875.0,6.4,2019-12-11,2019-12-12,11.65,7.05,2.5,395993.0,7.95,2625000.0,6.4,12000.0,11910.15,1.0
45975.0,2.65,2019-12-11,2019-12-12,5.4,2.85,1.3,188533.0,4.0,1554900.0,2.65,12050.0,11910.15,1.0
-273525.0,1.45,2019-12-11,2019-12-12,2.85,1.3,0.95,175342.0,2.7,2245425.0,1.45,12100.0,11910.15,1.0
-492975.0,1.0,2019-12-11,2019-12-12,1.7,0.85,0.75,55725.0,1.7,465600.0,1.0,12150.0,11910.15,1.0
189300.0,0.8,2019-12-11,2019-12-12,1.3,0.65,0.55,77899.0,0.8,1651650.0,0.8,12200.0,11910.15,1.0
75.0,332.95,2019-12-11,2019-12-12,359.45,332.95,315.0,10.0,326.0,150.0,332.95,11550.0,11910.15,1.0
-52200.0,310.5,2019-12-11,2019-12-12,321.9,312.75,247.65,1418.0,284.0,24375.0,310.5,11600.0,11910.15,1.0
1350.0,258.05,2019-12-11,2019-12-12,268.9,262.0,199.7,68.0,247.45,2400.0,258.05,11650.0,11910.15,1.0
-18675.0,205.9,2019-12-11,2019-12-12,225.0,212.55,148.35,7047.0,185.0,94950.0,205.9,11700.0,11910.15,1.0
-7200.0,149.9,2019-12-11,2019-12-12,175.55,163.3,101.6,9754.0,131.7,10125.0,149.9,11750.0,11910.15,1.0
83625.0,109.1,2019-12-11,2019-12-12,127.55,114.9,60.0,122437.0,98.45,532725.0,109.1,11800.0,11910.15,1.0
66075.0,67.05,2019-12-11,2019-12-12,82.4,70.5,30.0,222448.0,63.35,685650.0,67.05,11850.0,11910.15,1.0
-73125.0,399.15,2019-12-11,2019-12-12,423.2,411.4,348.85,1186.0,379.15,107325.0,399.15,11500.0,11910.15,1.0
27375.0,12.55,2019-12-11,2019-12-19,14.2,13.4,7.3,4380.0,11.5,96375.0,12.55,12150.0,11910.15,8.0
14550.0,5.05,2019-12-11,2019-12-19,6.4,5.05,3.3,1054.0,5.6,33300.0,5.05,12250.0,11910.15,8.0
-83325.0,86.75,2019-12-11,2019-12-26,93.3,89.6,63.05,61227.0,82.0,2620125.0,86.75,12000.0,11910.15,15.0
21075.0,66.5,2019-12-11,2019-12-26,71.2,68.2,47.4,3666.0,59.8,137325.0,66.5,12050.0,11910.15,15.0
150.0,226.35,2019-12-11,2019-12-26,245.0,245.0,196.6,84.0,217.0,14400.0,226.35,11750.0,11910.15,15.0
23550.0,199.7,2019-12-11,2019-12-26,212.0,204.95,159.7,10718.0,183.2,448125.0,199.7,11800.0,11910.15,15.0
9375.0,164.7,2019-12-11,2019-12-26,176.65,171.0,130.55,2483.0,156.55,42300.0,164.7,11850.0,11910.15,15.0
216375.0,135.55,2019-12-11,2019-12-26,144.25,138.1,103.4,37146.0,124.7,1014675.0,135.55,11900.0,11910.15,15.0
0.0,389.15,2019-12-11,2019-12-26,400.0,400.0,363.0,15.0,372.55,1125.0,389.15,11550.0,11910.15,15.0
75.0,279.0,2019-12-11,2019-12-26,311.4,279.0,278.95,21.0,290.5,5550.0,311.5,11650.0,11910.15,15.0
2175.0,109.55,2019-12-11,2019-12-26,117.5,112.95,81.7,5083.0,99.9,90600.0,109.55,11950.0,11910.15,15.0
10125.0,276.2,2019-12-11,2019-12-26,287.9,277.5,228.0,1802.0,260.3,317550.0,276.2,11700.0,11910.15,15.0
-12600.0,452.05,2019-12-11,2019-12-26,465.3,455.15,398.0,1716.0,430.0,389550.0,452.05,11500.0,11910.15,15.0
63675.0,7.6,2019-12-11,2019-12-19,9.3,9.0,5.15,12211.0,7.55,242625.0,7.6,12200.0,11910.15,8.0
32775.0,20.75,2019-12-11,2019-12-26,22.25,21.9,14.2,2258.0,18.9,128925.0,20.75,12250.0,11910.15,15.0
-14325.0,368.2,2019-12-11,2019-12-26,375.9,368.0,306.0,1011.0,336.0,222825.0,368.2,11600.0,11910.15,15.0
1800.0,233.0,2019-12-11,2019-12-19,260.0,233.0,230.5,27.0,260.0,1800.0,284.15,11650.0,11910.15,8.0
89625.0,28.1,2019-12-11,2019-12-26,30.0,29.25,19.0,31160.0,25.9,2142000.0,28.1,12200.0,11910.15,15.0
39450.0,66.4,2019-12-11,2019-12-19,72.0,68.9,42.5,13278.0,62.95,128025.0,66.4,11950.0,11910.15,8.0
77475.0,45.3,2019-12-11,2019-12-19,50.0,48.95,28.7,31241.0,40.65,467250.0,45.3,12000.0,11910.15,8.0
80250.0,30.4,2019-12-11,2019-12-19,33.65,32.95,18.2,10955.0,24.5,140250.0,30.4,12050.0,11910.15,8.0
119325.0,19.55,2019-12-11,2019-12-19,22.25,21.4,11.75,22955.0,19.45,464550.0,19.55,12100.0,11910.15,8.0
4800.0,236.2,2019-12-11,2019-12-19,245.0,241.85,185.65,250.0,212.0,7725.0,236.2,11700.0,11910.15,8.0
4500.0,184.95,2019-12-11,2019-12-19,204.2,189.1,148.9,148.0,192.15,7125.0,184.95,11750.0,11910.15,8.0
34650.0,154.0,2019-12-11,2019-12-19,165.95,158.5,113.6,5112.0,142.0,53025.0,154.0,11800.0,11910.15,8.0
160500.0,91.1,2019-12-11,2019-12-19,98.9,93.55,61.95,26769.0,85.0,317175.0,91.1,11900.0,11910.15,8.0
2175.0,119.15,2019-12-11,2019-12-19,130.2,124.95,85.05,5139.0,113.65,27000.0,119.15,11850.0,11910.15,8.0
55050.0,414.6,2019-12-11,2019-12-19,435.0,424.3,360.5,827.0,417.85,55425.0,414.6,11500.0,11910.15,8.0
1050.0,323.15,2019-12-11,2019-12-19,340.6,330.0,270.9,23.0,310.0,1275.0,323.15,11600.0,11910.15,8.0
-166875.0,14.15,2019-12-11,2019-12-26,15.2,14.95,9.75,20592.0,13.9,1217025.0,14.15,12300.0,11910.15,15.0
3450.0,10.5,2019-12-11,2019-12-26,11.05,10.9,7.0,821.0,10.0,90450.0,10.5,12350.0,11910.15,15.0
44250.0,50.4,2019-12-11,2019-12-26,54.6,52.2,35.25,40794.0,47.05,1642725.0,50.4,12100.0,11910.15,15.0
51900.0,35.35,2019-12-11,2019-12-26,39.4,38.0,25.15,4210.0,33.45,180600.0,35.35,12150.0,11910.15,15.0
25275.0,3.65,2019-12-11,2019-12-19,4.9,4.1,2.65,3993.0,4.7,102600.0,3.65,12300.0,11910.15,8.0
-12375.0,147.75,2019-12-12,2020-01-30,158.0,145.0,125.85,1674.0,128.65,821100.0,147.75,12200.0,11971.8,49.0
75.0,66.85,2019-12-12,2020-01-02,66.85,66.85,66.85,1.0,66.85,75.0,64.35,12200.0,11971.8,21.0
2250.0,159.45,2019-12-12,2020-01-02,168.45,155.15,130.5,61.0,135.75,3525.0,159.45,12000.0,11971.8,21.0
750.0,236.35,2019-12-12,2020-01-02,236.75,236.75,202.95,17.0,210.0,1350.0,236.35,11900.0,11971.8,21.0
8700.0,75.95,2019-12-12,2020-01-30,82.0,75.3,61.15,954.0,62.95,177900.0,75.95,12400.0,11971.8,49.0
2100.0,103.5,2019-12-12,2020-01-02,110.8,102.6,85.0,40.0,85.0,2550.0,103.5,12100.0,11971.8,21.0
-8925.0,52.25,2019-12-12,2019-12-26,59.95,49.15,39.85,4496.0,43.0,171675.0,52.25,12150.0,11971.8,14.0
17325.0,108.15,2019-12-12,2020-01-30,115.1,105.05,85.1,1613.0,92.0,170850.0,108.15,12300.0,11971.8,49.0
1500.0,7.9,2019-12-12,2019-12-26,9.85,7.6,5.9,10929.0,7.9,744975.0,7.9,12400.0,11971.8,14.0
-106275.0,71.9,2019-12-12,2019-12-26,80.95,68.15,55.0,50694.0,63.25,1536450.0,71.9,12100.0,11971.8,14.0
-261150.0,37.45,2019-12-12,2019-12-26,43.6,35.95,29.3,46102.0,30.4,1880850.0,37.45,12200.0,11971.8,14.0
225.0,26.2,2019-12-12,2019-12-26,30.55,24.35,20.75,2927.0,24.0,129150.0,26.2,12250.0,11971.8,14.0
21675.0,151.65,2019-12-12,2019-12-26,167.25,148.9,119.7,5776.0,131.0,112275.0,151.65,11950.0,11971.8,14.0
174075.0,122.25,2019-12-12,2019-12-26,135.9,117.5,94.1,69556.0,100.0,2794200.0,122.25,12000.0,11971.8,14.0
-7275.0,93.7,2019-12-12,2019-12-26,105.5,90.0,71.2,5081.0,71.2,130050.0,93.7,12050.0,11971.8,14.0
75.0,305.3,2019-12-12,2019-12-26,315.5,304.55,261.0,16.0,261.0,14475.0,305.3,11750.0,11971.8,14.0
-6600.0,263.0,2019-12-12,2019-12-26,283.05,261.3,218.35,5746.0,225.0,441525.0,263.0,11800.0,11971.8,14.0
-8325.0,224.25,2019-12-12,2019-12-26,240.35,217.75,173.2,568.0,173.2,33975.0,224.25,11850.0,11971.8,14.0
-90300.0,184.2,2019-12-12,2019-12-26,204.95,179.75,148.75,24286.0,170.0,924375.0,184.2,11900.0,11971.8,14.0
225.0,478.0,2019-12-12,2019-12-26,481.05,481.05,446.5,5.0,446.5,1350.0,478.0,11550.0,11971.8,14.0
-8250.0,448.3,2019-12-12,2019-12-26,460.0,433.55,387.0,379.0,387.0,214575.0,448.3,11600.0,11971.8,14.0
-75.0,400.5,2019-12-12,2019-12-26,410.0,391.5,344.9,27.0,347.8,5475.0,400.5,11650.0,11971.8,14.0
-7800.0,351.15,2019-12-12,2019-12-26,370.0,341.5,295.8,943.0,300.0,309750.0,351.15,11700.0,11971.8,14.0
