Change in OI,Close,Date,Expiry,High,Low,Open,Open Int,Strike Price,Underlying Value,index,ttm
120.0,540.0,2018-10-23,2018-11-01,582.65,520.0,582.65,160.0,24600.0,24972.45,67342.0,9.0
1280.0,639.4,2018-10-23,2018-11-01,752.35,590.0,608.6,2600.0,24500.0,24972.45,67343.0,9.0
143920.0,354.05,2018-10-23,2018-11-01,400.0,258.0,300.4,199840.0,25000.0,24972.45,67344.0,9.0
6200.0,411.4,2018-10-23,2018-11-01,463.8,309.95,370.0,6560.0,24900.0,24972.45,67345.0,9.0
920.0,480.0,2018-10-23,2018-11-01,525.0,368.25,463.9,1360.0,24800.0,24972.45,67346.0,9.0
9480.0,216.35,2018-10-23,2018-11-01,252.55,153.1,200.0,11800.0,25300.0,24972.45,67347.0,9.0
48920.0,261.6,2018-10-23,2018-11-01,298.0,182.85,251.3,52160.0,25200.0,24972.45,67348.0,9.0
6600.0,311.85,2018-10-23,2018-11-01,346.75,213.8,280.0,7840.0,25100.0,24972.45,67349.0,9.0
6720.0,126.2,2018-10-23,2018-11-01,150.95,85.0,91.5,11080.0,25600.0,24972.45,67350.0,9.0
60760.0,155.5,2018-10-23,2018-11-01,182.05,103.0,104.9,90640.0,25500.0,24972.45,67351.0,9.0
8480.0,194.0,2018-10-23,2018-11-01,220.0,101.25,101.25,12760.0,25400.0,24972.45,67352.0,9.0
10440.0,63.25,2018-10-23,2018-11-01,77.0,41.45,41.75,15000.0,25900.0,24972.45,67353.0,9.0
11160.0,81.9,2018-10-23,2018-11-01,98.2,52.2,70.4,20840.0,25800.0,24972.45,67354.0,9.0
5480.0,100.7,2018-10-23,2018-11-01,122.0,70.0,71.4,7760.0,25700.0,24972.45,67355.0,9.0
80.0,720.0,2018-10-23,2018-11-01,720.0,650.0,700.0,80.0,24400.0,24972.45,67363.0,9.0
-5240.0,519.5,2018-10-23,2018-10-25,613.05,393.0,405.05,111640.0,24500.0,24972.45,67365.0,2.0
300600.0,105.8,2018-10-23,2018-10-25,150.0,54.9,64.75,646880.0,25200.0,24972.45,67366.0,2.0
120720.0,141.15,2018-10-23,2018-10-25,198.0,74.3,104.2,215840.0,25100.0,24972.45,67367.0,2.0
75440.0,183.3,2018-10-23,2018-10-25,250.0,100.25,175.0,700880.0,25000.0,24972.45,67368.0,2.0
36000.0,238.85,2018-10-23,2018-10-25,311.65,115.3,150.0,60160.0,24900.0,24972.45,67369.0,2.0
102720.0,43.3,2018-10-23,2018-10-25,61.9,23.35,25.5,1082960.0,25500.0,24972.45,67370.0,2.0
128600.0,56.75,2018-10-23,2018-10-25,83.85,25.0,25.05,463040.0,25400.0,24972.45,67371.0,2.0
244960.0,77.65,2018-10-23,2018-10-25,114.05,45.15,54.1,565840.0,25300.0,24972.45,67372.0,2.0
-24600.0,12.45,2018-10-23,2018-10-25,17.55,7.0,7.35,199080.0,25900.0,24972.45,67373.0,2.0
-37360.0,17.1,2018-10-23,2018-10-25,23.95,10.0,13.6,457600.0,25800.0,24972.45,67374.0,2.0
-48040.0,23.25,2018-10-23,2018-10-25,33.05,7.6,24.85,419800.0,25700.0,24972.45,67375.0,2.0
-247640.0,31.65,2018-10-23,2018-10-25,45.0,16.4,22.0,422560.0,25600.0,24972.45,67376.0,2.0
3360.0,461.5,2018-10-23,2018-10-25,526.65,315.15,410.15,12200.0,24600.0,24972.45,67388.0,2.0
13920.0,366.2,2018-10-23,2018-10-25,444.9,248.1,297.6,27680.0,24700.0,24972.45,67397.0,2.0
80.0,835.0,2018-10-23,2018-10-25,885.3,784.25,885.3,120.0,24100.0,24972.45,67398.0,2.0
-240.0,787.95,2018-10-23,2018-10-25,809.9,657.25,762.9,320.0,24200.0,24972.45,67411.0,2.0
-200.0,772.6,2018-10-23,2018-10-25,775.8,570.0,750.0,920.0,24300.0,24972.45,67412.0,2.0
800.0,577.05,2018-10-23,2018-10-25,680.2,480.0,580.0,5960.0,24400.0,24972.45,67413.0,2.0
6560.0,295.65,2018-10-23,2018-10-25,375.95,196.7,201.55,64760.0,24800.0,24972.45,67416.0,2.0
-3360.0,1002.15,2018-10-23,2018-10-25,1054.3,811.95,961.9,27120.0,24000.0,24972.45,67417.0,2.0
400.0,1056.55,2018-10-23,2018-11-01,1090.0,1000.0,1000.0,440.0,24000.0,24972.45,67423.0,9.0
240.0,363.2,2018-10-24,2018-11-29,385.0,292.45,385.0,1240.0,25900.0,25064.2,67426.0,36.0
19960.0,312.55,2018-10-24,2018-11-29,372.2,246.65,367.75,243360.0,26000.0,25064.2,67427.0,36.0
1800.0,689.1,2018-10-24,2018-11-29,750.4,584.0,750.4,2520.0,25200.0,25064.2,67428.0,36.0
1320.0,489.7,2018-10-24,2018-11-29,530.2,400.0,530.2,3080.0,25600.0,25064.2,67429.0,36.0
520.0,640.9,2018-10-24,2018-11-29,683.75,554.2,667.7,1440.0,25300.0,25064.2,67430.0,36.0
480.0,398.0,2018-10-24,2018-11-29,424.2,333.95,424.2,1480.0,25800.0,25064.2,67431.0,36.0
2400.0,601.5,2018-10-24,2018-11-29,628.95,427.4,623.85,3160.0,25400.0,25064.2,67432.0,36.0
125640.0,545.25,2018-10-24,2018-11-29,615.45,451.6,512.2,320960.0,25500.0,25064.2,67433.0,36.0
17960.0,825.2,2018-10-24,2018-11-29,933.15,701.0,900.05,105240.0,25000.0,25064.2,67434.0,36.0
280.0,752.7,2018-10-24,2018-11-29,800.0,663.65,800.0,680.0,25100.0,25064.2,67435.0,36.0
360.0,432.75,2018-10-24,2018-11-29,477.0,365.0,476.35,2720.0,25700.0,25064.2,67436.0,36.0
1360.0,1130.35,2018-10-24,2018-11-29,1251.0,998.05,1200.0,8480.0,24500.0,25064.2,67441.0,36.0
40.0,1075.0,2018-10-24,2018-11-29,1075.0,1075.0,1075.0,80.0,24600.0,25064.2,67442.0,36.0
80.0,1029.0,2018-10-24,2018-12-27,1177.9,1029.0,1150.0,200.0,25000.0,25064.2,67450.0,64.0
80.0,750.0,2018-10-24,2018-12-27,873.35,728.6,873.35,640.0,25500.0,25064.2,67451.0,64.0
160.0,590.5,2018-10-24,2018-11-01,722.0,460.0,722.0,1000.0,24700.0,25064.2,67455.0,8.0
40.0,630.3,2018-10-24,2018-11-01,786.45,630.3,786.45,200.0,24600.0,25064.2,67456.0,8.0
600.0,726.65,2018-10-24,2018-11-01,885.0,580.0,834.9,3200.0,24500.0,25064.2,67457.0,8.0
27600.0,375.7,2018-10-24,2018-11-01,500.0,271.0,455.0,227440.0,25000.0,25064.2,67458.0,8.0
9840.0,439.4,2018-10-24,2018-11-01,550.0,324.4,462.0,16400.0,24900.0,25064.2,67459.0,8.0
1080.0,518.0,2018-10-24,2018-11-01,636.1,390.0,636.1,2440.0,24800.0,25064.2,67460.0,8.0
49040.0,227.65,2018-10-24,2018-11-01,350.35,155.8,350.15,60840.0,25300.0,25064.2,67461.0,8.0
10840.0,275.9,2018-10-24,2018-11-01,383.0,190.0,352.45,63000.0,25200.0,25064.2,67462.0,8.0
5880.0,320.6,2018-10-24,2018-11-01,459.9,230.1,405.0,13720.0,25100.0,25064.2,67463.0,8.0
8080.0,126.7,2018-10-24,2018-11-01,190.0,85.65,160.0,19160.0,25600.0,25064.2,67464.0,8.0
29000.0,157.35,2018-10-24,2018-11-01,224.95,106.8,224.0,119640.0,25500.0,25064.2,67465.0,8.0
10760.0,193.65,2018-10-24,2018-11-01,278.1,130.0,278.1,23520.0,25400.0,25064.2,67466.0,8.0
8280.0,62.85,2018-10-24,2018-11-01,98.3,40.0,80.45,23280.0,25900.0,25064.2,67467.0,8.0
8600.0,79.75,2018-10-24,2018-11-01,131.0,51.75,131.0,29440.0,25800.0,25064.2,67468.0,8.0
12560.0,102.85,2018-10-24,2018-11-01,159.5,66.4,159.45,20320.0,25700.0,25064.2,67469.0,8.0
46760.0,48.25,2018-10-24,2018-11-01,86.25,29.75,86.25,213280.0,26000.0,25064.2,67473.0,8.0
10120.0,134.95,2018-10-24,2018-10-25,268.75,61.05,237.1,225960.0,25100.0,25064.2,67477.0,1.0
-156280.0,190.75,2018-10-24,2018-10-25,399.0,88.45,275.0,544600.0,25000.0,25064.2,67478.0,1.0
55880.0,257.15,2018-10-24,2018-10-25,415.1,126.8,351.55,116040.0,24900.0,25064.2,67479.0,1.0
82120.0,27.7,2018-10-24,2018-10-25,93.15,14.3,82.0,1165080.0,25500.0,25064.2,67480.0,1.0
197400.0,42.05,2018-10-24,2018-10-25,126.25,20.1,104.4,660440.0,25400.0,25064.2,67481.0,1.0
78520.0,63.3,2018-10-24,2018-10-25,155.6,29.35,139.95,644360.0,25300.0,25064.2,67482.0,1.0
32120.0,4.85,2018-10-24,2018-10-25,24.25,3.45,23.9,231200.0,25900.0,25064.2,67483.0,1.0
-21240.0,7.3,2018-10-24,2018-10-25,38.75,4.95,32.3,436360.0,25800.0,25064.2,67484.0,1.0
50240.0,11.05,2018-10-24,2018-10-25,49.45,7.0,45.0,470040.0,25700.0,25064.2,67485.0,1.0
54320.0,17.5,2018-10-24,2018-10-25,117.9,10.0,60.15,476880.0,25600.0,25064.2,67486.0,1.0
-152760.0,3.35,2018-10-24,2018-10-25,14.0,2.55,9.8,703560.0,26000.0,25064.2,67490.0,1.0
1160.0,92.4,2018-10-24,2018-10-25,204.85,42.25,172.7,648040.0,25200.0,25064.2,67497.0,1.0
-11520.0,598.7,2018-10-24,2018-10-25,786.65,397.0,766.2,100120.0,24500.0,25064.2,67506.0,1.0
-9760.0,417.1,2018-10-24,2018-10-25,619.75,243.15,550.0,17920.0,24700.0,25064.2,67507.0,1.0
3640.0,335.25,2018-10-24,2018-10-25,502.25,177.0,422.35,68400.0,24800.0,25064.2,67516.0,1.0
0.0,832.85,2018-10-24,2018-10-25,832.85,832.85,832.85,120.0,24100.0,25064.2,67517.0,1.0
40.0,725.8,2018-10-24,2018-10-25,962.7,725.8,962.7,360.0,24200.0,25064.2,67518.0,1.0
-40.0,757.85,2018-10-24,2018-10-25,876.4,624.3,815.0,880.0,24300.0,25064.2,67519.0,1.0
-600.0,707.2,2018-10-24,2018-10-25,870.35,500.0,815.0,5360.0,24400.0,25064.2,67520.0,1.0
-1720.0,512.75,2018-10-24,2018-10-25,727.0,318.55,727.0,10480.0,24600.0,25064.2,67522.0,1.0
4440.0,99.8,2018-10-24,2018-11-06,293.95,75.0,293.95,4480.0,26000.0,25064.2,67530.0,13.0
840.0,150.3,2018-10-24,2018-11-06,170.5,103.25,170.5,840.0,25800.0,25064.2,67531.0,13.0
3400.0,234.75,2018-10-24,2018-11-06,300.0,187.1,295.0,3400.0,25500.0,25064.2,67533.0,13.0
40.0,400.0,2018-10-24,2018-11-06,400.0,350.0,350.0,120.0,25200.0,25064.2,67534.0,13.0
40.0,665.0,2018-10-24,2018-11-06,665.0,665.0,665.0,40.0,24700.0,25064.2,67535.0,13.0
960.0,628.15,2018-10-26,2018-11-29,960.3,602.0,960.3,1040.0,24600.0,24421.05,67672.0,34.0
27720.0,682.95,2018-10-26,2018-11-29,900.6,599.95,888.4,47000.0,24500.0,24421.05,67673.0,34.0
180.0,734.95,2018-10-26,2018-11-29,750.0,660.0,666.85,180.0,24400.0,24421.05,67674.0,34.0
9420.0,430.95,2018-10-26,2018-11-29,690.2,405.0,620.0,196460.0,25000.0,24421.05,67675.0,34.0
500.0,498.85,2018-10-26,2018-11-29,693.75,412.25,693.75,4100.0,24900.0,24421.05,67676.0,34.0
2660.0,521.5,2018-10-26,2018-11-29,710.0,465.0,710.0,4380.0,24800.0,24421.05,67677.0,34.0
3520.0,565.8,2018-10-26,2018-11-29,808.75,550.0,808.75,3840.0,24700.0,24421.05,67678.0,34.0
840.0,342.2,2018-10-26,2018-11-29,503.65,325.0,500.0,6920.0,25200.0,24421.05,67679.0,34.0
460.0,379.95,2018-10-26,2018-11-29,522.65,368.35,520.3,2100.0,25100.0,24421.05,67680.0,34.0
4200.0,307.15,2018-10-26,2018-11-29,426.0,290.0,415.9,8000.0,25300.0,24421.05,67683.0,34.0
2760.0,698.6,2018-10-26,2018-12-27,891.5,675.45,885.0,3720.0,25000.0,24421.05,67693.0,62.0
20.0,1370.45,2018-10-26,2019-01-31,1370.45,1370.45,1370.45,20.0,25000.0,24421.05,67695.0,97.0
12800.0,339.55,2018-10-26,2018-11-01,717.0,315.25,717.0,13320.0,24300.0,24421.05,67699.0,6.0
7160.0,397.55,2018-10-26,2018-11-01,670.95,376.0,590.0,7160.0,24200.0,24421.05,67700.0,6.0
159040.0,164.05,2018-10-26,2018-11-01,377.9,149.1,377.9,170520.0,24700.0,24421.05,67701.0,6.0
86720.0,200.9,2018-10-26,2018-11-01,410.0,183.15,350.05,94600.0,24600.0,24421.05,67702.0,6.0
182580.0,239.95,2018-10-26,2018-11-01,494.55,220.85,462.8,203900.0,24500.0,24421.05,67703.0,6.0
452260.0,79.45,2018-10-26,2018-11-01,198.8,70.0,181.65,908420.0,25000.0,24421.05,67704.0,6.0
0.0,595.0,2018-10-26,2018-11-06,650.0,480.0,500.0,0.0,24300.0,24421.05,67705.0,11.0
180.0,423.65,2018-10-26,2018-11-06,475.75,405.8,445.7,180.0,24600.0,24421.05,67706.0,11.0
9860.0,344.7,2018-10-26,2018-11-06,557.7,320.35,557.7,9860.0,24500.0,24421.05,67707.0,11.0
0.0,600.0,2018-10-26,2018-11-06,600.0,600.0,600.0,0.0,24400.0,24421.05,67708.0,11.0
1960.0,184.4,2018-10-26,2018-11-06,307.7,171.45,291.35,1960.0,24900.0,24421.05,67709.0,11.0
820.0,218.2,2018-10-26,2018-11-06,371.0,198.25,320.0,820.0,24800.0,24421.05,67710.0,11.0
3580.0,261.9,2018-10-26,2018-11-06,430.3,236.55,400.0,3660.0,24700.0,24421.05,67711.0,11.0
6780.0,103.5,2018-10-26,2018-11-06,230.0,80.5,230.0,6900.0,25200.0,24421.05,67712.0,11.0
1080.0,126.85,2018-10-26,2018-11-06,340.0,110.05,210.0,1240.0,25100.0,24421.05,67713.0,11.0
12460.0,152.3,2018-10-26,2018-11-06,274.35,140.6,257.9,25580.0,25000.0,24421.05,67714.0,11.0
8880.0,80.95,2018-10-26,2018-11-06,164.0,71.55,163.95,9160.0,25300.0,24421.05,67717.0,11.0
233960.0,102.95,2018-10-26,2018-11-01,289.0,92.0,289.0,284240.0,24900.0,24421.05,67721.0,6.0
388260.0,30.45,2018-10-26,2018-11-01,130.0,25.7,130.0,526420.0,25300.0,24421.05,67722.0,6.0
509380.0,42.8,2018-10-26,2018-11-01,139.95,36.95,139.95,718220.0,25200.0,24421.05,67723.0,6.0
271160.0,58.5,2018-10-26,2018-11-01,212.15,51.0,180.0,344640.0,25100.0,24421.05,67724.0,6.0
120.0,900.0,2018-10-26,2018-11-01,1282.75,900.0,1282.75,120.0,23500.0,24421.05,67732.0,6.0
-160.0,1105.0,2018-10-26,2018-11-01,1187.7,1075.1,1100.1,440.0,23600.0,24421.05,67734.0,6.0
2860.0,468.1,2018-10-26,2018-11-01,733.35,431.5,665.0,2860.0,24100.0,24421.05,67735.0,6.0
9060.0,538.0,2018-10-26,2018-11-01,838.3,500.95,750.0,11460.0,24000.0,24421.05,67736.0,6.0
1020.0,609.0,2018-10-26,2018-11-01,883.65,609.0,883.65,1020.0,23900.0,24421.05,67737.0,6.0
35200.0,285.25,2018-10-26,2018-11-01,540.35,268.7,500.0,35600.0,24400.0,24421.05,67738.0,6.0
301720.0,133.1,2018-10-26,2018-11-01,300.0,120.0,202.35,349800.0,24800.0,24421.05,67759.0,6.0
1340.0,1307.7,2018-10-26,2018-11-29,1590.0,1291.95,1541.0,22620.0,23500.0,24421.05,67760.0,34.0
18620.0,979.15,2018-10-26,2018-11-29,1225.55,800.0,1210.0,69380.0,24000.0,24421.05,67761.0,34.0
20.0,896.85,2018-10-26,2018-11-22,896.85,896.85,896.85,20.0,24500.0,24421.05,67762.0,27.0
960.0,475.0,2018-10-26,2018-11-15,598.0,220.0,220.0,1560.0,24700.0,24421.05,67763.0,20.0
20.0,526.8,2018-10-26,2018-11-15,526.8,526.8,526.8,20.0,25000.0,24421.05,67764.0,20.0
900.0,481.55,2018-10-29,2018-11-29,534.4,299.8,335.0,8900.0,25300.0,24959.7,67772.0,31.0
1660.0,264.3,2018-10-29,2018-11-29,275.0,150.0,150.0,11580.0,25800.0,24959.7,67773.0,31.0
-960.0,347.6,2018-10-29,2018-11-29,356.6,200.0,200.0,3620.0,25600.0,24959.7,67774.0,31.0
1100.0,234.6,2018-10-29,2018-11-29,242.85,122.7,122.7,7060.0,25900.0,24959.7,67777.0,31.0
-100.0,303.35,2018-10-29,2018-11-29,318.15,173.95,173.95,3060.0,25700.0,24959.7,67786.0,31.0
60.0,1279.05,2018-10-29,2018-12-27,1279.05,1176.3,1176.3,60.0,24500.0,24959.7,67787.0,59.0
-200.0,957.2,2018-10-29,2018-12-27,980.0,692.0,725.0,3520.0,25000.0,24959.7,67788.0,59.0
940.0,704.65,2018-10-29,2018-12-27,711.0,417.7,417.7,1980.0,25500.0,24959.7,67789.0,59.0
-38680.0,42.8,2018-10-29,2018-11-01,48.5,10.55,20.0,772100.0,25500.0,24959.7,67793.0,3.0
80.0,972.5,2018-10-29,2018-11-06,1000.0,950.0,950.0,80.0,24000.0,24959.7,67796.0,8.0
-31240.0,60.05,2018-10-29,2018-11-01,66.45,14.45,22.5,304440.0,25400.0,24959.7,67797.0,3.0
11220.0,9.25,2018-10-29,2018-11-01,10.0,2.8,5.05,115240.0,25900.0,24959.7,67798.0,3.0
-35620.0,13.3,2018-10-29,2018-11-01,14.85,3.65,6.6,190400.0,25800.0,24959.7,67799.0,3.0
21420.0,19.55,2018-10-29,2018-11-01,22.55,5.4,8.25,262860.0,25700.0,24959.7,67800.0,3.0
7040.0,624.75,2018-10-29,2018-11-06,653.0,316.65,350.35,16900.0,24500.0,24959.7,67801.0,8.0
100.0,561.1,2018-10-29,2018-11-06,624.3,411.6,450.95,100.0,24400.0,24959.7,67802.0,8.0
11100.0,359.1,2018-10-29,2018-11-06,380.0,173.1,212.9,13060.0,24900.0,24959.7,67803.0,8.0
1820.0,418.15,2018-10-29,2018-11-06,443.3,205.9,225.05,2640.0,24800.0,24959.7,67804.0,8.0
-520.0,479.8,2018-10-29,2018-11-06,504.2,222.55,254.05,3140.0,24700.0,24959.7,67805.0,8.0
7380.0,219.45,2018-10-29,2018-11-06,240.0,81.95,106.65,14280.0,25200.0,24959.7,67806.0,8.0
10240.0,265.4,2018-10-29,2018-11-06,283.8,118.6,130.0,11480.0,25100.0,24959.7,67807.0,8.0
12060.0,312.0,2018-10-29,2018-11-06,328.95,124.55,157.05,37640.0,25000.0,24959.7,67808.0,8.0
49780.0,115.15,2018-10-29,2018-11-06,126.95,36.0,53.7,108020.0,25500.0,24959.7,67809.0,8.0
2540.0,145.3,2018-10-29,2018-11-06,157.95,56.2,61.0,3640.0,25400.0,24959.7,67810.0,8.0
5120.0,181.6,2018-10-29,2018-11-06,199.0,49.1,80.4,14280.0,25300.0,24959.7,67811.0,8.0
-40.0,56.35,2018-10-29,2018-11-06,60.0,20.1,25.0,5200.0,25800.0,24959.7,67812.0,8.0
380.0,73.65,2018-10-29,2018-11-06,80.5,40.9,40.9,380.0,25700.0,24959.7,67813.0,8.0
1620.0,94.7,2018-10-29,2018-11-06,110.0,44.95,44.95,1640.0,25600.0,24959.7,67814.0,8.0
380.0,46.25,2018-10-29,2018-11-06,52.85,24.9,24.9,380.0,25900.0,24959.7,67817.0,8.0
840.0,547.6,2018-10-29,2018-11-06,563.55,285.0,286.0,1020.0,24600.0,24959.7,67820.0,8.0
1300.0,884.05,2018-10-29,2018-11-01,915.35,446.25,497.65,4160.0,24100.0,24959.7,67827.0,3.0
440.0,969.25,2018-10-29,2018-11-01,1022.7,510.4,544.9,11900.0,24000.0,24959.7,67828.0,3.0
-17860.0,617.75,2018-10-29,2018-11-01,645.0,254.55,330.0,17740.0,24400.0,24959.7,67830.0,3.0
-1840.0,705.6,2018-10-29,2018-11-01,729.75,310.85,385.0,11480.0,24300.0,24959.7,67831.0,3.0
-1600.0,792.95,2018-10-29,2018-11-01,834.85,365.5,438.8,5560.0,24200.0,24959.7,67832.0,3.0
-82320.0,377.85,2018-10-29,2018-11-01,413.5,133.8,213.0,88200.0,24700.0,24959.7,67833.0,3.0
-9120.0,454.65,2018-10-29,2018-11-01,495.0,169.85,235.0,85480.0,24600.0,24959.7,67834.0,3.0
-44580.0,526.55,2018-10-29,2018-11-01,564.9,210.35,264.5,159320.0,24500.0,24959.7,67835.0,3.0
-380960.0,197.4,2018-10-29,2018-11-01,215.1,57.35,100.0,527460.0,25000.0,24959.7,67836.0,3.0
-128140.0,249.95,2018-10-29,2018-11-01,274.95,78.0,115.0,156100.0,24900.0,24959.7,67837.0,3.0
-167180.0,310.3,2018-10-29,2018-11-01,338.05,102.5,185.55,182620.0,24800.0,24959.7,67838.0,3.0
220.0,82.65,2018-10-29,2018-11-01,91.55,20.4,33.1,526640.0,25300.0,24959.7,67839.0,3.0
-267800.0,113.1,2018-10-29,2018-11-01,125.0,29.2,49.9,450420.0,25200.0,24959.7,67840.0,3.0
-88380.0,150.75,2018-10-29,2018-11-01,166.0,41.15,108.1,256260.0,25100.0,24959.7,67841.0,3.0
-6380.0,29.0,2018-10-29,2018-11-01,36.8,7.45,10.15,191220.0,25600.0,24959.7,67842.0,3.0
20.0,535.0,2018-10-29,2018-11-06,600.95,490.15,501.0,20.0,24300.0,24959.7,67859.0,8.0
80.0,1068.8,2018-10-29,2018-11-29,1078.1,902.3,923.45,280.0,24200.0,24959.7,67861.0,31.0
20.0,1160.7,2018-10-29,2018-11-29,1160.7,1022.9,1022.9,20.0,24100.0,24959.7,67862.0,31.0
6740.0,941.95,2018-10-29,2018-11-29,1039.85,600.0,681.65,7780.0,24600.0,24959.7,67863.0,31.0
-800.0,960.3,2018-10-29,2018-11-29,990.9,659.25,747.15,46200.0,24500.0,24959.7,67864.0,31.0
600.0,1015.35,2018-10-29,2018-11-29,1045.0,674.25,745.0,780.0,24400.0,24959.7,67865.0,31.0
18040.0,639.65,2018-10-29,2018-11-29,667.05,401.5,484.0,214500.0,25000.0,24959.7,67866.0,31.0
540.0,696.25,2018-10-29,2018-11-29,728.85,456.2,475.0,4640.0,24900.0,24959.7,67867.0,31.0
2340.0,745.6,2018-10-29,2018-11-29,780.5,510.0,618.9,6720.0,24800.0,24959.7,67868.0,31.0
1260.0,829.1,2018-10-29,2018-11-29,850.4,480.35,670.0,5100.0,24700.0,24959.7,67869.0,31.0
4320.0,534.5,2018-10-29,2018-11-29,551.35,323.25,342.2,11240.0,25200.0,24959.7,67870.0,31.0
520.0,592.6,2018-10-29,2018-11-29,609.35,340.75,392.05,2620.0,25100.0,24959.7,67871.0,31.0
-4680.0,379.45,2018-10-29,2018-11-29,401.0,215.25,249.95,326120.0,25500.0,24959.7,67872.0,31.0
-1740.0,432.25,2018-10-29,2018-11-29,445.0,242.3,254.6,4840.0,25400.0,24959.7,67873.0,31.0
-2280.0,1330.5,2018-10-29,2018-11-29,1351.1,955.0,1019.7,67100.0,24000.0,24959.7,67874.0,31.0
60.0,465.1,2018-10-29,2018-11-15,465.1,309.95,392.4,80.0,25000.0,24959.7,67875.0,17.0
0.0,392.6,2018-10-29,2018-11-15,392.6,387.6,387.6,0.0,24900.0,24959.7,67876.0,17.0
100.0,158.65,2018-10-29,2018-11-15,285.35,158.65,285.35,100.0,25200.0,24959.7,67877.0,17.0
20.0,250.0,2018-10-29,2018-11-15,250.0,250.0,250.0,20.0,25400.0,24959.7,67878.0,17.0
1380.0,993.1,2018-10-31,2018-11-29,1001.0,698.6,780.0,9040.0,24600.0,25153.25,67997.0,29.0
10920.0,1073.85,2018-10-31,2018-11-29,1098.0,750.0,880.0,52180.0,24500.0,25153.25,67998.0,29.0
0.0,1100.0,2018-10-31,2018-11-29,1100.0,810.0,960.1,820.0,24400.0,25153.25,67999.0,29.0
72020.0,721.3,2018-10-31,2018-11-29,742.0,483.65,550.05,289680.0,25000.0,25153.25,68000.0,29.0
1880.0,782.3,2018-10-31,2018-11-29,800.0,540.0,759.75,6660.0,24900.0,25153.25,68001.0,29.0
2000.0,830.55,2018-10-31,2018-11-29,860.0,590.0,659.7,9100.0,24800.0,25153.25,68002.0,29.0
1580.0,922.65,2018-10-31,2018-11-29,941.75,628.15,703.3,6280.0,24700.0,25153.25,68003.0,29.0
860.0,652.7,2018-10-31,2018-11-29,682.1,440.0,538.8,4680.0,25100.0,25153.25,68004.0,29.0
48900.0,433.0,2018-10-31,2018-11-29,448.25,268.2,329.0,402020.0,25500.0,25153.25,68005.0,29.0
1880.0,483.0,2018-10-31,2018-11-29,501.25,312.45,355.0,4620.0,25400.0,25153.25,68006.0,29.0
-240.0,546.2,2018-10-31,2018-11-29,564.55,357.0,437.25,8640.0,25300.0,25153.25,68007.0,29.0
1540.0,306.5,2018-10-31,2018-11-29,314.6,170.0,219.8,14720.0,25800.0,25153.25,68008.0,29.0
2780.0,346.7,2018-10-31,2018-11-29,360.0,215.0,260.0,6700.0,25700.0,25153.25,68009.0,29.0
2860.0,390.9,2018-10-31,2018-11-29,400.0,237.1,289.4,6480.0,25600.0,25153.25,68010.0,29.0
3260.0,187.1,2018-10-31,2018-11-29,205.8,115.05,135.55,5820.0,26100.0,25153.25,68011.0,29.0
20580.0,222.6,2018-10-31,2018-11-29,233.0,130.0,145.5,385780.0,26000.0,25153.25,68012.0,29.0
1880.0,261.3,2018-10-31,2018-11-29,272.2,160.0,188.35,11020.0,25900.0,25153.25,68013.0,29.0
400.0,597.7,2018-10-31,2018-11-29,617.65,395.0,435.95,7700.0,25200.0,25153.25,68017.0,29.0
120.0,1060.9,2018-10-31,2018-12-27,1060.9,813.95,900.0,3920.0,25000.0,25153.25,68021.0,57.0
-120.0,778.0,2018-10-31,2018-12-27,779.0,580.7,623.0,2520.0,25500.0,25153.25,68022.0,57.0
600.0,536.15,2018-10-31,2018-12-27,544.6,409.75,439.05,1700.0,26000.0,25153.25,68023.0,57.0
100.0,1380.0,2018-10-31,2018-12-27,1380.0,1184.4,1184.4,160.0,24500.0,25153.25,68027.0,57.0
0.0,728.15,2018-10-31,2018-11-06,728.15,728.15,728.15,40.0,24300.0,25153.25,68031.0,6.0
-54680.0,3.65,2018-10-31,2018-11-01,9.2,2.0,3.1,235740.0,25800.0,25153.25,68032.0,1.0
158600.0,6.85,2018-10-31,2018-11-01,14.65,3.6,5.15,514640.0,25700.0,25153.25,68033.0,1.0
-18940.0,0.95,2018-10-31,2018-11-01,2.25,0.3,0.5,63160.0,26100.0,25153.25,68035.0,1.0
-114100.0,1.6,2018-10-31,2018-11-01,4.0,0.85,1.85,513260.0,26000.0,25153.25,68036.0,1.0
60.0,502.3,2018-10-31,2018-11-06,529.6,247.9,300.0,8240.0,24800.0,25153.25,68037.0,6.0
6140.0,568.45,2018-10-31,2018-11-06,605.25,290.15,404.45,8040.0,24700.0,25153.25,68038.0,6.0
15620.0,252.5,2018-10-31,2018-11-06,281.1,112.95,163.45,35140.0,25200.0,25153.25,68039.0,6.0
21780.0,309.0,2018-10-31,2018-11-06,338.0,142.5,190.05,43960.0,25100.0,25153.25,68040.0,6.0
30100.0,366.35,2018-10-31,2018-11-06,395.0,170.0,195.05,91620.0,25000.0,25153.25,68041.0,6.0
-2700.0,131.4,2018-10-31,2018-11-06,152.0,54.3,82.0,151840.0,25500.0,25153.25,68042.0,6.0
27220.0,162.7,2018-10-31,2018-11-06,189.0,72.0,104.7,42360.0,25400.0,25153.25,68043.0,6.0
15660.0,206.6,2018-10-31,2018-11-06,232.8,92.5,140.0,35140.0,25300.0,25153.25,68044.0,6.0
