Change in OI,Close,Date,Expiry,High,LTP,Low,No. of contracts,Open,Open Int,Settle Price,Strike Price,Underlying Value,ttm
182325.0,62.5,2019-04-10,2019-04-25,97.6,64.0,59.1,55066.0,87.3,1995225.0,62.5,11800.0,11584.3,15.0
75.0,173.7,2019-04-11,2019-05-02,173.7,173.7,140.0,3.0,140.0,150.0,173.7,11700.0,11596.7,21.0
150.0,191.2,2019-04-11,2019-05-02,191.2,191.2,191.2,2.0,191.2,150.0,191.2,11600.0,11596.7,21.0
1950.0,92.0,2019-04-11,2019-05-02,95.0,92.0,84.0,33.0,94.4,1950.0,92.0,11800.0,11596.7,21.0
-12600.0,509.75,2019-04-11,2019-05-30,513.0,513.0,477.1,991.0,490.95,177900.0,509.75,11500.0,11596.7,49.0
3900.0,337.8,2019-04-11,2019-05-30,341.9,341.6,312.7,532.0,330.6,275250.0,337.8,11800.0,11596.7,49.0
2475.0,389.4,2019-04-11,2019-05-30,395.3,393.45,361.25,241.0,368.55,78825.0,389.4,11700.0,11596.7,49.0
23100.0,451.05,2019-04-11,2019-05-30,455.1,452.9,420.85,556.0,420.85,74925.0,451.05,11600.0,11596.7,49.0
525.0,570.85,2019-04-11,2019-05-30,574.9,570.0,533.0,19.0,548.55,33975.0,570.85,11400.0,11596.7,49.0
5250.0,884.9,2019-04-11,2019-12-26,884.9,884.9,855.0,73.0,870.0,86400.0,884.9,11600.0,11596.7,259.0
75.0,502.0,2019-04-11,2019-06-27,502.0,502.0,502.0,1.0,502.0,1575.0,502.0,11600.0,11596.7,77.0
300.0,442.75,2019-04-11,2019-06-27,456.05,442.75,416.5,13.0,416.5,409875.0,442.75,11700.0,11596.7,77.0
675.0,579.8,2019-04-11,2019-06-27,582.0,580.0,549.5,234.0,557.5,385800.0,579.8,11500.0,11596.7,77.0
-29400.0,188.25,2019-04-11,2019-04-11,194.95,183.1,143.5,3709.0,190.1,3225.0,0.0,11400.0,11596.7,0.0
-6375.0,134.2,2019-04-11,2019-04-11,145.4,133.0,96.0,1790.0,125.85,1425.0,0.0,11450.0,11596.7,0.0
-189600.0,89.55,2019-04-11,2019-04-11,98.7,89.0,46.3,120463.0,98.3,15450.0,0.0,11500.0,11596.7,0.0
147525.0,0.1,2019-04-11,2019-04-11,0.95,0.05,0.05,65390.0,0.95,1392150.0,0.0,11750.0,11596.7,0.0
-191175.0,40.0,2019-04-11,2019-04-11,52.95,45.0,11.8,250841.0,48.9,25125.0,0.0,11550.0,11596.7,0.0
1122300.0,1.5,2019-04-11,2019-04-11,26.85,0.05,0.05,973689.0,26.85,2289975.0,0.0,11600.0,11596.7,0.0
756675.0,0.1,2019-04-11,2019-04-11,8.95,0.05,0.05,397191.0,6.75,2146575.0,0.0,11650.0,11596.7,0.0
283275.0,0.1,2019-04-11,2019-04-11,2.8,0.05,0.05,291402.0,2.7,2828100.0,0.0,11700.0,11596.7,0.0
-23325.0,0.05,2019-04-11,2019-04-11,0.8,0.05,0.05,45258.0,0.2,1839975.0,0.0,11800.0,11596.7,0.0
362025.0,54.5,2019-04-11,2019-04-25,60.5,54.75,41.1,67659.0,57.4,2357250.0,54.5,11800.0,11596.7,14.0
20475.0,122.4,2019-04-11,2019-04-25,127.8,121.05,95.55,6561.0,119.8,124875.0,122.4,11650.0,11596.7,14.0
-49875.0,95.45,2019-04-11,2019-04-25,104.95,95.25,71.75,68694.0,104.95,1559175.0,95.45,11700.0,11596.7,14.0
825.0,73.2,2019-04-11,2019-04-25,79.15,72.9,55.8,4921.0,69.65,126600.0,73.2,11750.0,11596.7,14.0
-225.0,261.35,2019-04-11,2019-04-25,265.5,265.5,220.0,49.0,244.95,20775.0,261.35,11450.0,11596.7,14.0
38475.0,218.65,2019-04-11,2019-04-25,223.5,213.5,180.7,11759.0,206.35,818400.0,218.65,11500.0,11596.7,14.0
-3300.0,183.9,2019-04-11,2019-04-25,189.25,185.3,150.05,1458.0,173.7,15150.0,183.9,11550.0,11596.7,14.0
116550.0,151.4,2019-04-11,2019-04-25,156.6,150.4,120.25,42076.0,148.15,751800.0,151.4,11600.0,11596.7,14.0
6675.0,300.75,2019-04-11,2019-04-25,306.0,297.0,255.35,2834.0,277.95,316275.0,300.75,11400.0,11596.7,14.0
95250.0,64.4,2019-04-11,2019-04-18,71.05,65.2,43.0,17264.0,67.05,245700.0,64.4,11650.0,11596.7,7.0
396825.0,42.6,2019-04-11,2019-04-18,51.95,42.55,28.0,59397.0,51.95,1580025.0,42.6,11700.0,11596.7,7.0
205275.0,25.6,2019-04-11,2019-04-18,34.05,25.4,16.35,13904.0,29.85,328725.0,25.6,11750.0,11596.7,7.0
339075.0,14.95,2019-04-11,2019-04-18,27.0,14.0,10.1,39248.0,27.0,708300.0,14.95,11800.0,11596.7,7.0
14325.0,244.0,2019-04-11,2019-04-18,250.75,240.0,191.7,728.0,224.7,16650.0,244.0,11400.0,11596.7,7.0
0.0,201.9,2019-04-11,2019-04-18,233.65,170.1,170.1,2.0,233.65,0.0,201.9,11450.0,11596.7,7.0
190425.0,160.2,2019-04-11,2019-04-18,166.65,160.95,117.15,12597.0,154.8,234600.0,160.2,11500.0,11596.7,7.0
181050.0,90.4,2019-04-11,2019-04-18,96.4,88.55,61.0,41954.0,93.35,623700.0,90.4,11600.0,11596.7,7.0
52575.0,122.5,2019-04-11,2019-04-18,127.0,123.0,86.25,4242.0,113.75,59925.0,122.5,11550.0,11596.7,7.0
83025.0,314.65,2019-04-16,2019-05-30,330.0,323.75,268.35,4272.0,268.35,649800.0,314.65,12000.0,11787.15,44.0
24075.0,413.7,2019-04-16,2019-05-30,438.9,438.9,368.1,1249.0,368.1,321225.0,413.7,11800.0,11787.15,44.0
31275.0,359.75,2019-04-16,2019-05-30,377.6,377.6,321.35,1059.0,322.3,214125.0,359.75,11900.0,11787.15,44.0
-3900.0,539.45,2019-04-16,2019-05-30,555.0,555.0,488.95,588.0,499.0,85200.0,539.45,11600.0,11787.15,44.0
3900.0,472.55,2019-04-16,2019-05-30,493.2,493.2,424.35,3085.0,427.1,117075.0,472.55,11700.0,11787.15,44.0
225.0,104.35,2019-04-16,2019-05-02,105.0,104.0,104.0,4.0,105.0,225.0,104.35,11850.0,11787.15,16.0
13125.0,82.0,2019-04-16,2019-05-02,96.65,85.0,70.6,450.0,70.6,14400.0,82.0,11900.0,11787.15,16.0
2700.0,199.1,2019-04-16,2019-05-02,216.0,205.0,165.05,316.0,170.0,8700.0,199.1,11700.0,11787.15,16.0
5475.0,135.95,2019-04-16,2019-05-02,150.75,140.0,100.15,728.0,114.0,18000.0,135.95,11800.0,11787.15,16.0
-450.0,278.55,2019-04-16,2019-05-02,289.65,278.55,244.25,28.0,244.25,3450.0,278.55,11600.0,11787.15,16.0
525.0,683.45,2019-04-16,2019-12-26,697.7,691.75,665.1,89.0,665.1,132900.0,683.45,12000.0,11787.15,254.0
75.0,380.15,2019-04-16,2019-06-27,395.0,394.3,339.05,920.0,339.05,250050.0,380.15,12000.0,11787.15,72.0
750.0,560.7,2019-04-16,2019-06-27,570.1,560.7,518.6,35.0,522.75,410475.0,560.7,11700.0,11787.15,72.0
-75.0,600.0,2019-04-16,2019-06-27,600.0,600.0,600.0,1.0,600.0,1725.0,600.0,11600.0,11787.15,72.0
76200.0,44.7,2019-04-16,2019-05-02,54.6,46.0,31.1,2500.0,36.0,107175.0,44.7,12000.0,11787.15,16.0
154050.0,1.1,2019-04-16,2019-04-18,2.8,1.15,0.3,34270.0,0.3,225600.0,1.1,11950.0,11787.15,2.0
-255450.0,0.65,2019-04-16,2019-04-18,1.7,0.55,0.55,76981.0,0.9,660975.0,0.65,12000.0,11787.15,2.0
-219000.0,193.15,2019-04-16,2019-04-18,216.0,201.4,129.0,21845.0,152.8,235500.0,193.15,11600.0,11787.15,2.0
329175.0,8.75,2019-04-16,2019-04-18,18.05,10.2,3.0,197582.0,3.0,775425.0,8.75,11850.0,11787.15,2.0
-204300.0,143.85,2019-04-16,2019-04-18,167.4,152.1,86.55,15431.0,95.0,124425.0,143.85,11650.0,11787.15,2.0
-1145550.0,95.15,2019-04-16,2019-04-18,120.9,104.2,51.85,180627.0,60.0,533625.0,95.15,11700.0,11787.15,2.0
-385575.0,55.45,2019-04-16,2019-04-18,77.75,63.6,28.0,138392.0,30.3,398400.0,55.45,11750.0,11787.15,2.0
-427950.0,25.2,2019-04-16,2019-04-18,43.35,29.95,11.15,409592.0,15.9,936225.0,25.2,11800.0,11787.15,2.0
455325.0,2.5,2019-04-16,2019-04-18,5.9,3.15,0.65,193157.0,0.65,1084650.0,2.5,11900.0,11787.15,2.0
-146700.0,14.95,2019-04-16,2019-04-25,20.45,16.0,10.0,93322.0,11.75,2482800.0,14.95,12000.0,11787.15,9.0
-268950.0,85.45,2019-04-16,2019-04-25,103.15,89.65,60.5,110549.0,61.95,1833075.0,85.45,11800.0,11787.15,9.0
154050.0,60.7,2019-04-16,2019-04-25,74.95,63.3,40.0,19325.0,40.0,295350.0,60.7,11850.0,11787.15,9.0
90525.0,39.0,2019-04-16,2019-04-25,50.95,41.4,24.7,80732.0,24.7,1562025.0,39.0,11900.0,11787.15,9.0
35775.0,24.15,2019-04-16,2019-04-25,49.0,26.3,16.0,8188.0,16.0,138150.0,24.15,11950.0,11787.15,9.0
-153675.0,238.2,2019-04-16,2019-04-25,260.0,244.0,184.55,13486.0,198.4,489075.0,238.2,11600.0,11787.15,9.0
-59700.0,189.95,2019-04-16,2019-04-25,213.1,199.0,154.05,2420.0,155.0,55125.0,189.95,11650.0,11787.15,9.0
-504750.0,152.15,2019-04-16,2019-04-25,174.0,157.0,112.5,58289.0,115.0,1133400.0,152.15,11700.0,11787.15,9.0
-23700.0,116.05,2019-04-16,2019-04-25,136.3,119.8,84.95,13171.0,84.95,178275.0,116.05,11750.0,11787.15,9.0
225.0,460.1,2019-04-18,2019-05-30,460.1,460.1,350.0,3.0,350.0,375.0,460.1,11750.0,11752.8,42.0
35325.0,391.55,2019-04-18,2019-05-30,444.75,388.4,386.55,1972.0,438.5,356550.0,391.55,11800.0,11752.8,42.0
22050.0,337.65,2019-04-18,2019-05-30,392.15,335.5,330.05,1995.0,374.6,236175.0,337.65,11900.0,11752.8,42.0
1875.0,517.65,2019-04-18,2019-05-30,580.0,510.95,509.9,321.0,567.6,87075.0,517.65,11600.0,11752.8,42.0
14175.0,452.5,2019-04-18,2019-05-30,526.2,450.05,446.05,4929.0,502.7,131250.0,452.5,11700.0,11752.8,42.0
15225.0,68.3,2019-04-18,2019-05-02,121.85,68.0,65.85,482.0,111.3,15450.0,68.3,11850.0,11752.8,14.0
77250.0,52.45,2019-04-18,2019-05-02,94.65,49.15,48.0,4375.0,94.65,91650.0,52.45,11900.0,11752.8,14.0
5925.0,35.75,2019-04-18,2019-05-02,83.9,35.8,30.0,177.0,83.9,5925.0,35.75,11950.0,11752.8,14.0
75.0,187.95,2019-04-18,2019-05-02,295.4,187.95,187.95,2.0,295.4,75.0,187.95,11650.0,11752.8,14.0
11775.0,150.5,2019-04-18,2019-05-02,207.05,145.6,142.4,721.0,201.95,20475.0,150.5,11700.0,11752.8,14.0
5025.0,122.15,2019-04-18,2019-05-02,179.6,120.9,112.75,271.0,179.6,5025.0,122.15,11750.0,11752.8,14.0
49350.0,94.5,2019-04-18,2019-05-02,146.8,91.0,89.0,2717.0,144.2,67350.0,94.5,11800.0,11752.8,14.0
1425.0,540.0,2019-04-18,2019-06-27,590.05,540.0,535.0,60.0,590.0,411900.0,540.0,11700.0,11752.8,70.0
750.0,1915.0,2019-04-18,2020-12-31,1915.0,1915.0,1905.6,10.0,1905.6,1875.0,1915.0,11700.0,11752.8,623.0
-37725.0,195.0,2019-04-18,2019-04-18,259.6,186.9,185.25,1031.0,259.6,4575.0,0.0,11550.0,11752.8,0.0
839175.0,0.05,2019-04-18,2019-04-18,20.7,0.05,0.05,338838.0,17.9,1614600.0,0.0,11850.0,11752.8,0.0
528900.0,0.05,2019-04-18,2019-04-18,6.85,0.05,0.05,174350.0,6.85,1613550.0,0.0,11900.0,11752.8,0.0
-84525.0,0.05,2019-04-18,2019-04-18,1.75,0.05,0.05,28943.0,0.05,141075.0,0.0,11950.0,11752.8,0.0
-229125.0,149.5,2019-04-18,2019-04-18,233.0,149.8,137.2,16213.0,232.95,6375.0,0.0,11600.0,11752.8,0.0
-119775.0,103.55,2019-04-18,2019-04-18,172.5,88.15,87.4,10215.0,171.3,4650.0,0.0,11650.0,11752.8,0.0
-325575.0,49.0,2019-04-18,2019-04-18,133.75,37.85,37.1,213921.0,133.75,208050.0,0.0,11700.0,11752.8,0.0
-128325.0,6.1,2019-04-18,2019-04-18,91.85,1.0,0.1,410941.0,91.85,270075.0,0.0,11750.0,11752.8,0.0
1893450.0,0.15,2019-04-18,2019-04-18,50.85,0.05,0.05,798550.0,50.65,2829675.0,0.0,11800.0,11752.8,0.0
-225.0,224.1,2019-04-18,2019-05-02,285.25,216.5,215.25,75.0,273.65,3225.0,224.1,11600.0,11752.8,14.0
413175.0,30.7,2019-04-18,2019-04-25,86.8,29.45,27.6,46235.0,83.55,708525.0,30.7,11850.0,11752.8,7.0
694500.0,49.75,2019-04-18,2019-04-25,111.1,47.3,45.55,160710.0,108.0,2527575.0,49.75,11800.0,11752.8,7.0
521025.0,18.5,2019-04-18,2019-04-25,53.75,18.5,15.85,128430.0,49.45,2083050.0,18.5,11900.0,11752.8,7.0
121800.0,11.2,2019-04-18,2019-04-25,31.4,10.8,9.35,17188.0,30.45,259950.0,11.2,11950.0,11752.8,7.0
-16350.0,183.45,2019-04-18,2019-04-25,267.65,178.85,175.05,13011.0,267.65,472725.0,183.45,11600.0,11752.8,7.0
2400.0,139.45,2019-04-18,2019-04-25,232.1,137.0,133.0,916.0,231.2,57525.0,139.45,11650.0,11752.8,7.0
187125.0,72.55,2019-04-18,2019-04-25,149.95,69.1,67.45,26553.0,133.0,365400.0,72.55,11750.0,11752.8,7.0
122175.0,103.55,2019-04-18,2019-04-25,176.9,101.0,97.0,65155.0,165.0,1255575.0,103.55,11700.0,11752.8,7.0
825.0,226.05,2019-04-18,2019-04-25,300.0,222.95,220.0,166.0,300.0,13050.0,226.05,11550.0,11752.8,7.0
29850.0,297.75,2019-04-24,2019-05-30,306.5,291.0,225.05,3303.0,234.4,215850.0,297.75,11900.0,11726.15,36.0
74700.0,353.95,2019-04-24,2019-05-30,364.3,347.95,273.8,5401.0,276.0,397575.0,353.95,11800.0,11726.15,36.0
-2625.0,440.15,2019-04-24,2019-05-30,450.0,440.95,353.15,90.0,364.35,3000.0,440.15,11650.0,11726.15,36.0
71250.0,410.5,2019-04-24,2019-05-30,423.65,406.05,324.0,6667.0,342.1,338700.0,410.5,11700.0,11726.15,36.0
19950.0,536.35,2019-04-24,2019-05-30,552.15,535.0,436.15,2461.0,459.95,349950.0,536.35,11500.0,11726.15,36.0
225.0,412.55,2019-04-24,2019-05-30,412.55,412.55,323.35,3.0,323.35,225.0,412.55,11550.0,11726.15,36.0
75750.0,473.75,2019-04-24,2019-05-30,486.65,468.15,377.55,3687.0,399.75,204900.0,473.75,11600.0,11726.15,36.0
-1425.0,383.25,2019-04-24,2019-05-30,389.05,375.0,297.55,132.0,311.45,3450.0,383.25,11750.0,11726.15,36.0
1800.0,194.35,2019-04-24,2019-05-09,213.3,213.3,121.75,79.0,137.4,1800.0,194.35,11600.0,11726.15,15.0
2400.0,142.05,2019-04-24,2019-05-16,142.05,142.05,110.8,43.0,121.4,2400.0,142.05,11700.0,11726.15,22.0
375.0,930.0,2019-04-24,2019-12-26,930.0,930.0,905.0,7.0,910.0,50700.0,930.0,11500.0,11726.15,246.0
300.0,1520.0,2019-04-24,2020-12-31,1520.0,1520.0,1520.0,4.0,1520.0,675.0,1520.0,11800.0,11726.15,617.0
75.0,1580.0,2019-04-24,2020-12-31,1580.0,1580.0,1580.0,1.0,1580.0,75.0,1580.0,11900.0,11726.15,617.0
225.0,2180.0,2019-04-24,2021-06-24,2180.0,2180.0,2180.0,3.0,2180.0,6225.0,2180.0,11700.0,11726.15,792.0
-75.0,245.65,2019-04-24,2019-05-09,246.7,245.65,184.8,11.0,184.8,0.0,245.65,11500.0,11726.15,15.0
-157350.0,499.6,2019-04-24,2019-06-27,507.7,499.55,415.0,5888.0,425.0,255225.0,499.6,11700.0,11726.15,64.0
975.0,393.95,2019-04-24,2019-06-27,398.0,398.0,288.3,202.0,312.7,16575.0,393.95,11900.0,11726.15,64.0
450.0,516.0,2019-04-24,2019-06-27,516.0,516.0,471.0,24.0,482.35,2175.0,516.0,11600.0,11726.15,64.0
17250.0,630.4,2019-04-24,2019-06-27,644.85,624.3,529.0,420.0,536.05,404250.0,630.4,11500.0,11726.15,64.0
13725.0,79.0,2019-04-24,2019-05-09,98.0,78.0,42.0,535.0,60.0,24450.0,79.0,11800.0,11726.15,15.0
45825.0,39.65,2019-04-24,2019-05-09,48.0,40.0,20.8,1128.0,30.0,46875.0,39.65,11900.0,11726.15,15.0
12900.0,138.75,2019-04-24,2019-05-09,147.0,135.0,76.0,756.0,94.8,15450.0,138.75,11700.0,11726.15,15.0
-418425.0,1.6,2019-04-24,2019-04-25,2.3,0.7,0.6,74691.0,0.9,1309650.0,1.6,11900.0,11726.15,1.0
-86250.0,1.1,2019-04-24,2019-04-25,1.6,0.5,0.5,5671.0,1.15,216450.0,1.1,11950.0,11726.15,1.0
-869325.0,88.45,2019-04-24,2019-04-25,105.3,80.25,12.5,292971.0,24.55,379800.0,88.45,11650.0,11726.15,1.0
-3579000.0,49.35,2019-04-24,2019-04-25,63.3,42.95,6.15,672302.0,12.0,1682250.0,49.35,11700.0,11726.15,1.0
192600.0,21.05,2019-04-24,2019-04-25,29.4,16.4,2.15,246564.0,5.75,1254450.0,21.05,11750.0,11726.15,1.0
-272550.0,8.05,2019-04-24,2019-04-25,11.4,5.0,1.1,346347.0,3.45,2711475.0,8.05,11800.0,11726.15,1.0
-108075.0,228.5,2019-04-24,2019-04-25,247.0,224.45,86.7,91474.0,105.55,584850.0,228.5,11500.0,11726.15,1.0
-126075.0,178.8,2019-04-24,2019-04-25,199.85,174.35,51.15,56613.0,76.05,56925.0,178.8,11550.0,11726.15,1.0
-1450950.0,133.4,2019-04-24,2019-04-25,152.05,128.95,27.65,493934.0,44.45,678225.0,133.4,11600.0,11726.15,1.0
58575.0,22.5,2019-04-24,2019-05-02,25.0,22.75,8.9,7255.0,16.3,95175.0,22.5,11850.0,11726.15,8.0
3675.0,13.05,2019-04-24,2019-05-02,15.35,14.45,5.65,17894.0,12.7,200025.0,13.05,11900.0,11726.15,8.0
211350.0,88.25,2019-04-24,2019-05-02,97.9,87.5,33.0,47467.0,46.95,684900.0,88.25,11700.0,11726.15,8.0
82875.0,61.0,2019-04-24,2019-05-02,68.0,60.0,21.1,10756.0,41.3,134700.0,61.0,11750.0,11726.15,8.0
166650.0,38.75,2019-04-24,2019-05-02,43.0,39.4,13.8,38629.0,34.45,476400.0,38.75,11800.0,11726.15,8.0
-2100.0,206.25,2019-04-24,2019-05-02,217.45,200.15,102.15,2542.0,124.8,11550.0,206.25,11550.0,11726.15,8.0
10200.0,7.75,2019-04-24,2019-05-02,9.55,9.0,4.2,1064.0,8.4,19125.0,7.75,11950.0,11726.15,8.0
-81600.0,3.0,2019-04-24,2019-04-25,4.3,1.45,0.8,46871.0,1.25,491925.0,3.0,11850.0,11726.15,1.0
75375.0,161.9,2019-04-24,2019-05-02,176.0,163.0,73.8,29365.0,94.15,223725.0,161.9,11600.0,11726.15,8.0
19275.0,122.95,2019-04-24,2019-05-02,134.95,122.8,51.5,12477.0,69.3,112500.0,122.95,11650.0,11726.15,8.0
-41550.0,249.75,2019-04-24,2019-05-02,265.0,251.1,134.15,4606.0,157.15,57975.0,249.75,11500.0,11726.15,8.0
3750.0,268.2,2019-04-25,2019-05-30,336.5,260.9,255.7,231.0,318.65,3750.0,268.2,11850.0,11641.8,35.0
142875.0,291.45,2019-04-25,2019-05-30,371.9,285.0,283.55,9181.0,332.35,540450.0,291.45,11800.0,11641.8,35.0
7875.0,318.25,2019-04-25,2019-05-30,397.9,307.0,305.55,317.0,368.05,11325.0,318.25,11750.0,11641.8,35.0
18450.0,400.5,2019-04-25,2019-05-30,495.0,398.65,391.3,3406.0,460.0,223350.0,400.5,11600.0,11641.8,35.0
153975.0,348.55,2019-04-25,2019-05-30,432.6,340.0,335.0,9939.0,401.0,492675.0,348.55,11700.0,11641.8,35.0
225.0,500.0,2019-04-25,2019-05-30,500.0,500.0,500.0,3.0,500.0,225.0,500.0,11450.0,11641.8,35.0
45225.0,462.15,2019-04-25,2019-05-30,566.1,458.0,455.05,3310.0,534.35,395175.0,462.15,11500.0,11641.8,35.0
150.0,427.5,2019-04-25,2019-05-30,475.0,425.0,425.0,3.0,475.0,375.0,427.5,11550.0,11641.8,35.0
5700.0,369.6,2019-04-25,2019-05-30,454.5,368.6,358.45,168.0,429.5,8700.0,369.6,11650.0,11641.8,35.0
4275.0,145.55,2019-04-25,2019-05-09,233.0,143.55,140.0,170.0,207.7,6075.0,145.55,11600.0,11641.8,14.0
150.0,88.05,2019-04-25,2019-05-16,131.7,88.0,88.0,4.0,131.7,150.0,88.05,11800.0,11641.8,21.0
1275.0,132.45,2019-04-25,2019-05-16,192.4,139.7,125.0,35.0,180.0,3675.0,132.45,11700.0,11641.8,21.0
0.0,930.0,2019-04-25,2019-12-26,995.0,930.0,930.0,2.0,995.0,50700.0,930.0,11500.0,11641.8,245.0
75.0,196.0,2019-04-25,2019-05-09,196.0,196.0,196.0,1.0,196.0,75.0,196.0,11550.0,11641.8,14.0
75.0,2220.0,2019-04-25,2021-06-24,2220.0,2220.0,2220.0,1.0,2220.0,1725.0,2220.0,11800.0,11641.8,791.0
24825.0,2180.8,2019-04-25,2021-06-24,2180.8,2180.8,2180.8,331.0,2180.8,31050.0,2180.8,11700.0,11641.8,791.0
24825.0,2486.0,2019-04-25,2021-12-30,2486.0,2486.0,2486.0,331.0,2486.0,24825.0,2486.0,11700.0,11641.8,980.0
225.0,493.95,2019-04-25,2019-06-27,560.0,477.85,477.85,8.0,560.0,2400.0,493.95,11600.0,11641.8,63.0
3225.0,421.9,2019-04-25,2019-06-27,523.1,416.9,416.9,211.0,495.0,258450.0,421.9,11700.0,11641.8,63.0
900.0,366.0,2019-04-25,2019-06-27,464.0,363.7,363.7,41.0,435.0,1275.0,366.0,11800.0,11641.8,63.0
9750.0,550.8,2019-04-25,2019-06-27,650.0,540.05,540.0,602.0,621.05,414000.0,550.8,11500.0,11641.8,63.0
150.0,225.0,2019-04-25,2019-05-09,225.0,225.0,225.0,2.0,225.0,150.0,225.0,11500.0,11641.8,14.0
93900.0,88.95,2019-04-25,2019-05-09,167.6,84.0,80.0,3459.0,134.3,109350.0,88.95,11700.0,11641.8,14.0
645750.0,4.35,2019-04-25,2019-04-25,141.8,0.05,0.05,117866.0,80.25,1025550.0,0.0,11650.0,11641.8,0.0
-124950.0,1.4,2019-04-25,2019-04-25,94.85,0.05,0.05,585696.0,39.0,1557300.0,0.0,11700.0,11641.8,0.0
697050.0,0.2,2019-04-25,2019-04-25,54.3,0.05,0.05,822592.0,18.0,1951500.0,0.0,11750.0,11641.8,0.0
1138125.0,0.1,2019-04-25,2019-04-25,22.6,0.05,0.05,1062819.0,4.0,3849600.0,0.0,11800.0,11641.8,0.0
-12975.0,189.2,2019-04-25,2019-04-25,337.15,176.45,176.45,212.0,289.45,6225.0,0.0,11450.0,11641.8,0.0
-520575.0,147.45,2019-04-25,2019-04-25,292.95,127.0,123.85,24693.0,219.85,64275.0,0.0,11500.0,11641.8,0.0
-55575.0,88.9,2019-04-25,2019-04-25,238.75,82.8,72.65,3873.0,175.3,1350.0,0.0,11550.0,11641.8,0.0
10125.0,70.55,2019-04-25,2019-05-09,134.15,63.0,63.0,261.0,106.55,10125.0,70.55,11750.0,11641.8,14.0
-543375.0,43.45,2019-04-25,2019-04-25,190.3,39.6,27.35,82676.0,126.55,134850.0,0.0,11600.0,11641.8,0.0
254325.0,7.45,2019-04-25,2019-05-02,35.3,7.7,4.95,38812.0,22.1,349500.0,7.45,11850.0,11641.8,7.0
507825.0,24.35,2019-04-25,2019-05-02,86.85,23.0,21.45,48183.0,61.0,642525.0,24.35,11750.0,11641.8,7.0
1163700.0,14.55,2019-04-25,2019-05-02,58.1,14.45,11.3,136767.0,58.05,1640100.0,14.55,11800.0,11641.8,7.0
36225.0,180.65,2019-04-25,2019-05-02,299.0,174.55,170.0,4719.0,245.0,94200.0,180.65,11500.0,11641.8,7.0
165600.0,46.55,2019-04-25,2019-05-09,104.6,44.0,42.45,5141.0,80.0,190050.0,46.55,11800.0,11641.8,14.0
644850.0,42.35,2019-04-25,2019-05-02,121.95,39.95,37.2,84564.0,89.9,1329750.0,42.35,11700.0,11641.8,7.0
1134450.0,0.05,2019-04-25,2019-04-25,4.9,0.05,0.05,292184.0,1.75,1626375.0,0.0,11850.0,11641.8,0.0
164550.0,100.6,2019-04-25,2019-05-02,206.85,98.0,92.4,24546.0,165.15,388275.0,100.6,11600.0,11641.8,7.0
-3075.0,136.5,2019-04-25,2019-05-02,251.0,140.0,126.1,341.0,192.5,8475.0,136.5,11550.0,11641.8,7.0
900.0,216.1,2019-04-25,2019-05-02,324.4,225.85,213.8,25.0,300.9,2175.0,216.1,11450.0,11641.8,7.0
99225.0,66.1,2019-04-25,2019-05-02,163.25,65.0,61.0,9591.0,118.1,211725.0,66.1,11650.0,11641.8,7.0
-3825.0,425.55,2019-05-07,2019-06-27,505.9,421.0,421.0,285.0,505.0,398775.0,425.55,11500.0,11497.9,51.0
-675.0,482.9,2019-05-07,2019-06-27,515.05,478.65,478.65,15.0,515.05,4425.0,482.9,11400.0,11497.9,51.0
9150.0,251.65,2019-05-07,2019-05-30,322.25,248.0,247.2,12448.0,308.05,716250.0,251.65,11700.0,11497.9,23.0
67575.0,298.2,2019-05-07,2019-05-30,375.25,294.0,292.7,7233.0,371.65,398400.0,298.2,11600.0,11497.9,23.0
3825.0,274.55,2019-05-07,2019-05-30,346.6,278.95,269.3,493.0,342.15,26925.0,274.55,11650.0,11497.9,23.0
6000.0,326.3,2019-05-07,2019-05-30,380.0,321.05,320.5,167.0,379.65,7950.0,326.3,11550.0,11497.9,23.0
450.0,468.05,2019-05-07,2019-05-30,561.2,462.85,462.85,229.0,557.7,159450.0,468.05,11300.0,11497.9,23.0
6375.0,407.95,2019-05-07,2019-05-30,495.35,406.0,401.0,416.0,490.45,172125.0,407.95,11400.0,11497.9,23.0
27750.0,352.15,2019-05-07,2019-05-30,435.0,350.0,345.0,2672.0,424.95,433200.0,352.15,11500.0,11497.9,23.0
600.0,875.0,2019-05-07,2019-12-26,898.0,875.0,850.0,15.0,897.7,51600.0,875.0,11500.0,11497.9,233.0
5100.0,1950.0,2019-05-07,2021-06-24,1950.0,1950.0,1950.0,68.0,1950.0,30150.0,1950.0,11500.0,11497.9,779.0
300.0,470.65,2019-05-07,2019-07-25,552.35,487.9,462.0,5.0,552.35,300.0,470.65,11500.0,11497.9,79.0
150.0,273.5,2019-05-07,2019-07-25,278.5,278.5,268.5,2.0,268.5,150.0,273.5,11700.0,11497.9,79.0
2325.0,321.25,2019-05-07,2019-06-27,391.8,318.05,317.0,165.0,391.8,246750.0,321.25,11700.0,11497.9,51.0
900.0,373.0,2019-05-07,2019-06-27,440.0,368.75,368.7,91.0,430.6,10125.0,373.0,11600.0,11497.9,51.0
252525.0,65.75,2019-05-07,2019-05-16,129.85,67.55,60.05,16853.0,128.05,340800.0,65.75,11600.0,11497.9,9.0
2625.0,207.8,2019-05-07,2019-05-09,345.5,209.95,196.8,140.0,330.75,4125.0,207.8,11300.0,11497.9,2.0
